EDU,4902,,4,Student Teaching II
EDU,5085,,3,Hist of Amer Education
EDU,5255,,3,Digital Literacies & New Media
EDU,5285,,3,Rdgs-Clinic Kind-12
EDU,5355,,3,Social Studies Methods II
EDU,5365,,3,Secondary English Methods II
EDU,5375,,3,Problem-Based Math Instruction
EDU,5385,,3,Problem-Based Science Instrct
EDU,5435,,3,Mat/Meth-Biling/Mult Ed
EDU,5455,,3,Literacy for Ling Diff
EDU,5485,,3,Differentiation in the Classrm
EDU,5595,,3,Pract-Ling Different: ESL
EDU,5625,,3,Methods Teaching ESL
EDU,5635,,3,ED & Sociolinguistics
EDU,5706,,3,Assessmt Math & Sci Edu
EDU,6325,,3,Anthropology of Education
EDU,6368,,3,Adol Psy & Dev for Tchrs
EDU,6945,,3,MA Capstone Seminar
EDU,6964,,3,Capstone Inqu Cont Area
EDU,7386,,3,Educ Evaluation
EDU,7396,,3,Categorical Data Analysis
EDU,7446,,3,Sem: Policy Issues in Educ
EDU,8135,,3,Theories of Tchr Learning/Ed
EDU,8155,,3,Adv Tpcs: Literacy Education
EDU,8165,,3,Adv Tpcs: Mathematics Educ
EDU,8175,,3,Adv Tpcs: Science Education
EDU,8220,,3,Intro Educ Res & Policy
EDU,8240,,3,Quant Methods II
EDU,8358,,3,Seminar-Human Learning
EDU,8720,,3,Adv Topics Measurement
EDU,8730,,3,Adv Qual Data Analysis
EDU,5011,,1,Coll Student Career Devel
EDU,5012,,1,Higher Ed Finance
EDU,5010,,1,Race in Higher Ed
LEAD,1000,,3,Becoming a Leader
LEAD,4000,,4,Leadership Capstone
LAW,6004,,3,Real Estate Transactions
LAW,6021,,3,Secured Transactions
LAW,6103,,3,Legal Ethics Professionalism
LAW,6104,,3,Wills and Trusts
LAW,6109,,2,Trial Advocacy
LAW,6112,,3,Found Amer Nat Res Law
LAW,6157,,3,Corporate Taxation
LAW,6211,,3,Corporations
LAW,6217,,3,Estate and Gift Tax Planning
LAW,6223,,3,Research/Writing in Reg State
LAW,6226,,2,Advanced Legal Writing
LAW,6236,,2,Judicial Opinion Writing
LAW,6271,,1,Special Topics: Deals Lab
LAW,6318,,3,Economic Analysis of Law
LAW,6353,,3,Evidence
LAW,6401,,1,Foreign Corrupt Practices Act
LAW,6510,,2,Internatnll Environmental Law
LAW,6712,,3,Climate Change Law & Pol
LAW,6722,,3,Energy Law and Regulation
LAW,6813,,2,"Prob Solv, Judgmt, Dec Mking"
LAW,6876,,2,Legal Resrch Skills Practice
LAW,7003,,3,Federal Courts
LAW,7015,,3,First Amendment
LAW,7025,,3,Civil Rights
LAW,7031,,3,Reg Financial Institutions
LAW,7051,,2,Transactional Drafting
LAW,7071,,2,Advance Transactional Drafting
LAW,7101,,4,Deals: Engineer Fin Trans
LAW,7103,,3,Ethics & Compliance Capstone
LAW,7115,,3,Juvenile Justice
LAW,7122,,3,Mining & Mineral Dev Law
LAW,7128,,3,Jurisprudence
LAW,7169,,2,Motions Advocacy
LAW,7205,,3,Administrative Law
LAW,7301,,3,Copyright
LAW,7303,,3,Complex Civil Litigation
LAW,7311,,3,Patent Law
LAW,7318,,3,Econ of Am Legal System
LAW,7323,,2,Patent Litigation
LAW,7331,,2,Sports Law
LAW,7341,,3,Trademark & Unfair Comp
LAW,7350,,3,Analytical Strategies
LAW,7361,,2,Cybersecurity
LAW,7401,,3,Securities Regulation
LAW,7405,,3,Health Law 2
LAW,7426,,2,Health Care Compliance
LAW,7515,,3,Poverty Law
LAW,7541,,3,Employment Discrimination
LAW,7605,,3,Refugee and Asylum Law
LAW,7611,,3,Intl Business Transactions
LAW,7718,,2,The Regulation of Marijuana
LAW,7735,,3,American Indian Law II
LAW,8095,,2,Seminar: Problems in Con Law
LAW,8112,,2,Sem Adv Natl Res
LAW,8321,,2,Sem: Computers and Law
LAW,8455,,2,Sem: Gender & Criminal Justice
LAW,8545,,2,Seminar: Food Law and Policy
LAW,8722,,2,Seminar: Advanced Energy Law
LAW,7102,,2,Oil and Gas
LAW,5646,,1,Foundations of Legal Research
